9.953634268425075504e+01,9.903645396619712926e+01,9.872648211683133468e+01
9.893724176480942845e+01,9.901479401360339239e+01,9.996583974997516009e+01
9.746551465485006815e+01,9.846714656952710243e+01,1.002979942221846130e+02
1.003805928933112028e+02,9.905718391403101464e+01,1.002511972441064785e+02
9.961540847305261082e+01,1.003707551107857512e+02,1.000097273464641177e+02
1.012264245260153643e+02,9.847318399013296641e+01,1.010140777619705119e+02
1.016823452997773387e+02,9.799408318156271491e+01,9.991573967448994154e+01
1.000990524561433688e+02,9.971970896429301945e+01,9.936660404619911446e+01
1.003527998658181559e+02,9.893381312197635680e+01,1.005917363940778699e+02
1.010432730147078786e+02,9.908432719144938972e+01,1.030680235018426316e+02
9.731879895383545431e+01,9.943109119892712044e+01,9.975961015673516386e+01
9.893201464875191675e+01,9.879064916950420638e+01,1.008370196044549516e+02
9.929838208120091281e+01,9.937378183648299057e+01,1.013794316100428290e+02
9.988794779201772656e+01,9.854679144036492744e+01,9.893692080731756278e+01
9.943022179436822228e+01,9.907664766976357384e+01,1.007251970921218032e+02
1.014821594635791229e+02,1.002963943126524811e+02,1.014960259223665844e+02
1.004548329688870041e+02,9.940084668723439165e+01,9.853355961330562707e+01
1.000054198732738939e+02,9.999477066079427345e+01,9.982655198427892174e+01
1.013887517093886288e+02,9.859386329978335084e+01,1.006244292786586954e+02
1.003340886435997845e+02,1.007423978412602423e+02,9.854801201163726887e+01
9.953950489851975192e+01,9.934806972414948234e+01,1.001074919413203617e+02
9.994149900718188917e+01,1.022543331904236368e+02,9.989785635091838856e+01
1.007848841782654574e+02,1.009381047196973782e+02,1.002071813466170056e+02
9.956714729906376249e+01,9.912557675189191286e+01,1.004397861562626417e+02
1.016050893439950613e+02,9.847812854070244271e+01,1.013080150093024230e+02
9.921863766655215500e+01,9.955171482096942270e+01,9.847652081004781621e+01
1.008152582328736031e+02,9.872158108186587810e+01,1.004073658745373194e+02
9.951707459726681293e+01,1.014376773658608784e+02,9.906689202664227878e+01
9.976335353652437732e+01,9.847561120060099427e+01,9.989161843983501399e+01
1.000772695161620476e+02,9.933224307536539754e+01,9.976298638074727876e+01
9.958303983084539368e+01,1.001584994667863953e+02,1.019853576002660844e+02
9.790564168955359037e+01,9.690205186102828350e+01,1.003238254165140688e+02
1.014890000661332436e+02,1.003163550868699048e+02,9.970385616958373021e+01
1.008149954141535289e+02,9.798084453474240263e+01,9.887354893066726902e+01
9.913121992578518871e+01,9.972350512337820305e+01,1.000850387717611625e+02
1.003086966109019329e+02,9.925620280279292729e+01,9.944250925617114945e+01
9.898039181685778942e+01,9.966239995454120049e+01,9.719377801774265890e+01
9.928062467202153130e+01,9.713832463499009862e+01,9.891002873199715850e+01
1.004140594776021800e+02,9.902148309270980064e+01,1.004938153035372324e+02
1.013279490290066889e+02,9.928786331552758782e+01,1.006359341019187355e+02
1.003383413769737444e+02,9.896965058293017137e+01,1.000410876328592877e+02
1.005227266520203386e+02,9.968414095332805402e+01,1.011829215994660416e+02
1.024003089676484848e+02,1.009247699686485618e+02,1.015717737002037779e+02
1.004162362034215903e+02,9.852589892462927423e+01,9.937352656851500399e+01
1.008052981472459919e+02,9.850484674106439797e+01,9.899079978758359744e+01
9.899081205697554253e+01,9.981098485527100195e+01,9.958720412685106282e+01
1.002543466171315458e+02,1.004739771169388263e+02,9.996828970837202633e+01
1.006504104015371581e+02,1.010891572738167667e+02,1.000290759466093249e+02
9.794634944690716338e+01,9.839879406968562137e+01,9.994161690893210448e+01
1.011492567250382990e+02,1.012159549161502383e+02,9.831661340672313543e+01
9.963502717907056194e+01,9.832470660556811026e+01,1.016312006149744462e+02
9.950850383224737072e+01,1.020802885547889503e+02,1.013301624972674801e+02
9.985009781573997145e+01,1.000296019860605554e+02,9.982159856802074671e+01
9.944240042598238460e+01,9.976101420129602104e+01,9.897948985150716794e+01
1.008328454031503298e+02,9.983253813584013869e+01,1.009997344483835917e+02
9.955470724608878186e+01,1.001315099155083033e+02,1.008631609428604463e+02
1.020503547529299766e+02,1.007033371405189399e+02,9.841251306928609210e+01
9.941607285650589176e+01,9.988507069928547821e+01,1.002907036393955025e+02
9.856851494336453356e+01,9.860629203771924267e+01,1.011724529237303472e+02
1.004385207572822338e+02,9.854130778209392361e+01,9.953366603808758839e+01
9.965802973650197316e+01,9.850634936332058089e+01,9.806581980734941340e+01
9.905718717944002094e+01,1.013295031235783483e+02,1.002241695718895045e+02
1.006827237156044106e+02,9.752731957988530098e+01,1.004449226373077124e+02
9.918973887237544318e+01,9.923944057959234044e+01,9.923903405136817923e+01
9.931970949857732478e+01,1.002787307096333222e+02,1.007514105648734244e+02
1.009839160661920801e+02,1.016671380393467246e+02,1.007624222602405126e+02
1.003090504109883341e+02,9.931261306378608822e+01,9.858590599688488965e+01
1.010114132426580227e+02,9.920307441579524266e+01,1.011015111915335609e+02
1.002530564857903670e+02,9.863182972242078961e+01,1.002188937833112305e+02
9.907834422662887164e+01,1.022806717372807697e+02,1.013844303691327013e+02
1.004374294940720631e+02,1.000005547764301639e+02,9.849509315311225066e+01
1.005335949493400989e+02,1.002898188243861313e+02,9.909475797558772570e+01
9.970314622974083818e+01,1.010645388598054097e+02,9.902665218992247276e+01
9.847284754452032018e+01,9.998055397948624545e+01,1.006330989667894187e+02
9.902138016881671945e+01,1.004598060189074147e+02,1.015311822323660778e+02
1.002969158066538711e+02,9.971782039030819078e+01,9.996695170769977778e+01
1.012901717950431930e+02,1.000658296097918196e+02,1.007137736068926444e+02
9.990263482200816725e+01,9.809053887538047434e+01,9.964426348417038071e+01
9.869526013154107602e+01,9.975354686022687645e+01,1.013003122714543736e+02
9.964284984438377535e+01,1.003148865303956399e+02,1.011283448210279374e+02
9.860186125800704815e+01,9.929427794784318451e+01,9.915188452654993512e+01
1.004497542036659041e+02,9.877463690010155517e+01,9.846444603618674307e+01
9.937534570299254710e+01,9.998230156271579006e+01,9.950389351269451765e+01
1.012382038595880971e+02,1.000592641246341685e+02,9.909042887417312784e+01
1.020948420380996566e+02,9.872154058630658824e+01,9.921691731504441236e+01
9.986323942563208789e+01,9.966886039300150912e+01,9.968676791669415138e+01
9.935927296843733814e+01,9.978633571982494743e+01,9.932755580507847526e+01
1.001147878910275608e+02,9.911392876936434959e+01,1.010269318854879970e+02
1.010337586618391299e+02,9.988470515196979704e+01,1.001001090089512218e+02
9.903572358506363571e+01,9.866914987105874957e+01,9.933833661291677686e+01
9.845705691795636483e+01,9.746229016533527556e+01,1.011784712782910418e+02
9.863120934497271719e+01,1.006623384935065388e+02,1.007971651241104354e+02
9.991642312656428260e+01,9.932879766417900669e+01,1.003960767314269589e+02
9.951496778789616826e+01,9.945613714787205595e+01,9.918091976530456577e+01
1.009065264736545231e+02,1.004272999194167397e+02,9.939543938238516319e+01
9.919682395109046524e+01,9.950044381820799799e+01,9.795245466302969817e+01
1.000646627918363833e+02,9.991313361050875130e+01,1.001086799943015109e+02
1.007523223790032318e+02,9.916054280875337668e+01,9.977816413554455721e+01
9.962314222619130533e+01,1.005940401140507845e+02,1.007050599091683978e+02
9.989060869443929391e+01,1.004738501693121719e+02,9.912876714743710238e+01
