1.019800000000000040e+02,9.873000000000000398e+01,9.934000000000000341e+01
1.002699999999999960e+02,1.006599999999999966e+02,9.906000000000000227e+01
1.016899999999999977e+02,1.007199999999999989e+02,9.914000000000000057e+01
9.992000000000000171e+01,9.804999999999999716e+01,1.001099999999999994e+02
1.006500000000000057e+02,9.940000000000000568e+01,1.014099999999999966e+02
9.917000000000000171e+01,1.000999999999999943e+02,9.981000000000000227e+01
1.004699999999999989e+02,9.940999999999999659e+01,1.007699999999999960e+02
9.998000000000000398e+01,9.810999999999999943e+01,9.931999999999999318e+01
9.878000000000000114e+01,9.885999999999999943e+01,9.812000000000000455e+01
1.004899999999999949e+02,9.889000000000000057e+01,9.992000000000000171e+01
1.004500000000000028e+02,1.000300000000000011e+02,1.000400000000000063e+02
1.004500000000000028e+02,1.014099999999999966e+02,9.967000000000000171e+01
9.823999999999999488e+01,1.008900000000000006e+02,9.787000000000000455e+01
1.002000000000000028e+02,9.870000000000000284e+01,1.005100000000000051e+02
1.010000000000000000e+02,1.002199999999999989e+02,1.007900000000000063e+02
1.013400000000000034e+02,9.965999999999999659e+01,9.915000000000000568e+01
9.912000000000000455e+01,9.939000000000000057e+01,9.884000000000000341e+01
1.004800000000000040e+02,9.915999999999999659e+01,1.006800000000000068e+02
1.001800000000000068e+02,1.005400000000000063e+02,9.993000000000000682e+01
9.929000000000000625e+01,9.970999999999999375e+01,1.001800000000000068e+02
9.906000000000000227e+01,1.004099999999999966e+02,1.005300000000000011e+02
1.013499999999999943e+02,9.895000000000000284e+01,1.008799999999999955e+02
9.978000000000000114e+01,9.864000000000000057e+01,1.000600000000000023e+02
9.989000000000000057e+01,9.815000000000000568e+01,1.006599999999999966e+02
1.004899999999999949e+02,9.992000000000000171e+01,9.956000000000000227e+01
9.931999999999999318e+01,1.003400000000000034e+02,9.973000000000000398e+01
9.848999999999999488e+01,9.915999999999999659e+01,9.946999999999999886e+01
9.868999999999999773e+01,9.917000000000000171e+01,1.002800000000000011e+02
1.001800000000000068e+02,9.893999999999999773e+01,1.002699999999999960e+02
9.962000000000000455e+01,1.010000000000000000e+02,9.893999999999999773e+01
1.007699999999999960e+02,1.000000000000000000e+02,9.781999999999999318e+01
1.001400000000000006e+02,1.012399999999999949e+02,1.000000000000000000e+02
9.939000000000000057e+01,9.995000000000000284e+01,9.839000000000000057e+01
1.015000000000000000e+02,1.016700000000000017e+02,1.002000000000000028e+02
1.005799999999999983e+02,1.015699999999999932e+02,9.834000000000000341e+01
1.023599999999999994e+02,9.901999999999999602e+01,9.906999999999999318e+01
1.001200000000000045e+02,9.982999999999999829e+01,1.009899999999999949e+02
1.000400000000000063e+02,9.835999999999999943e+01,1.015400000000000063e+02
1.004500000000000028e+02,9.870000000000000284e+01,1.000100000000000051e+02
9.923999999999999488e+01,9.915999999999999659e+01,9.920000000000000284e+01
9.973000000000000398e+01,1.010600000000000023e+02,1.006299999999999955e+02
9.953000000000000114e+01,9.998000000000000398e+01,9.875000000000000000e+01
9.856000000000000227e+01,9.962000000000000455e+01,9.979000000000000625e+01
1.001299999999999955e+02,9.973000000000000398e+01,9.953000000000000114e+01
9.906000000000000227e+01,9.862000000000000455e+01,9.982999999999999829e+01
1.009399999999999977e+02,1.011299999999999955e+02,1.009099999999999966e+02
1.002600000000000051e+02,1.008299999999999983e+02,1.010199999999999960e+02
1.014000000000000057e+02,9.929000000000000625e+01,1.006299999999999955e+02
9.917000000000000171e+01,9.879000000000000625e+01,1.000199999999999960e+02
1.020600000000000023e+02,1.005699999999999932e+02,1.003199999999999932e+02
9.934000000000000341e+01,9.884000000000000341e+01,9.989000000000000057e+01
1.016800000000000068e+02,1.005000000000000000e+02,9.918000000000000682e+01
1.010100000000000051e+02,9.957999999999999829e+01,9.904999999999999716e+01
9.800000000000000000e+01,9.981000000000000227e+01,1.008199999999999932e+02
1.001200000000000045e+02,9.996999999999999886e+01,1.009800000000000040e+02
1.015600000000000023e+02,1.007800000000000011e+02,1.003599999999999994e+02
9.904000000000000625e+01,9.925000000000000000e+01,1.014800000000000040e+02
1.003799999999999955e+02,1.020900000000000034e+02,9.920000000000000284e+01
9.976999999999999602e+01,9.965000000000000568e+01,9.998999999999999488e+01
9.990000000000000568e+01,9.951999999999999602e+01,9.946999999999999886e+01
1.003400000000000034e+02,9.895999999999999375e+01,1.012099999999999937e+02
1.002399999999999949e+02,9.979000000000000625e+01,1.003700000000000045e+02
1.010699999999999932e+02,9.948999999999999488e+01,1.010900000000000034e+02
9.959000000000000341e+01,1.000699999999999932e+02,9.860999999999999943e+01
1.001299999999999955e+02,9.878000000000000114e+01,9.931000000000000227e+01
1.005799999999999983e+02,9.856000000000000227e+01,1.009899999999999949e+02
1.003100000000000023e+02,9.875000000000000000e+01,1.000600000000000023e+02
1.002900000000000063e+02,9.873999999999999488e+01,1.010100000000000051e+02
1.012399999999999949e+02,9.926000000000000512e+01,1.003299999999999983e+02
9.993000000000000682e+01,1.006599999999999966e+02,1.007300000000000040e+02
1.004200000000000017e+02,1.008700000000000045e+02,9.976999999999999602e+01
1.012699999999999960e+02,9.803000000000000114e+01,1.010100000000000051e+02
1.010199999999999960e+02,9.801999999999999602e+01,1.007999999999999972e+02
9.959999999999999432e+01,1.015699999999999932e+02,1.002699999999999960e+02
1.022600000000000051e+02,1.008700000000000045e+02,1.009899999999999949e+02
9.793000000000000682e+01,9.881000000000000227e+01,9.885999999999999943e+01
9.953000000000000114e+01,1.002900000000000063e+02,1.005999999999999943e+02
1.005499999999999972e+02,9.945999999999999375e+01,1.000300000000000011e+02
1.007099999999999937e+02,9.887999999999999545e+01,9.998000000000000398e+01
9.868999999999999773e+01,9.940999999999999659e+01,9.870000000000000284e+01
1.005100000000000051e+02,9.928000000000000114e+01,1.017999999999999972e+02
1.007999999999999972e+02,9.879999999999999716e+01,9.984000000000000341e+01
9.965000000000000568e+01,9.982999999999999829e+01,1.019800000000000040e+02
1.003799999999999955e+02,1.005999999999999943e+02,1.012300000000000040e+02
9.851000000000000512e+01,9.900000000000000000e+01,9.973000000000000398e+01
1.007300000000000040e+02,1.008100000000000023e+02,1.012800000000000011e+02
9.965999999999999659e+01,9.978000000000000114e+01,1.006200000000000045e+02
9.898999999999999488e+01,9.875000000000000000e+01,9.982999999999999829e+01
1.010900000000000034e+02,1.013900000000000006e+02,9.873000000000000398e+01
1.013100000000000023e+02,9.906000000000000227e+01,1.017500000000000000e+02
1.021500000000000057e+02,9.903000000000000114e+01,1.001400000000000006e+02
1.015999999999999943e+02,1.001899999999999977e+02,9.854000000000000625e+01
9.862000000000000455e+01,1.027600000000000051e+02,9.948999999999999488e+01
1.007800000000000011e+02,1.005799999999999983e+02,9.962999999999999545e+01
